Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Mazzo - Marriott Executive Apartments,Havish Gadepally,"Great place to unwind, hot and sour soup is not recommended and Biryani is must try.. may be menu can have bit more options specially on Indian Cuisine....

Vikrant was very helpful in giving feedback to chef and getting less spicy food for kids...

Ambience .. Best in City!!","4 Reviews , 6 Followers",4/23/2019 13:08,0,,positive,great place unwind hot sour soup recommended biryani must try may menu bite option specially indian cuisine vikrant helpful give feedback chef get less spicy food kid ambience best city
Mazzo - Marriott Executive Apartments,Vandana,"Today I had an awesome experience at Mazzo @Marriot. We wanted a lot of customization on the food and our Chef @Aritra personally made sure that our food was above our expectations with those intricacies taken care of. It was just a pleasure to talk to him as he himself became our host for the evening.
1. The ambience beside the pool was great2. Great hospitality starting from manager to our Chef and the person who attended to us.3. Great view4. Our chef made our evening by adding his suggestions and giving us a discount too.5. Food was great
Great place to visit with family and special person.","2 Reviews , 1 Follower",4/22/2019 1:17,0,,positive,today awesome experience mazzo marriot want lot customization food chef aritra personally make sure food expectation intricacy take care pleasure talk become host even ambience beside pool great2 great hospitality start manager chef person attend u great view4 chef make evening add suggestion give u discount food great great place visit family special person
Mazzo - Marriott Executive Apartments,Ritish Kumar,"I had been to this place on a Sunday evening, it was calm and pleasant not too crowdy. They gave us the table of our choice. The food was good. Mr.Gopal Singh served us, the service was excellent. Would greatly recommend this place to come with your loved ones.
Ambience - 5/5
Food - 3.5/5
Service - 5/5","2 Reviews , 60 Followers",4/21/2019 22:01,0,,positive,place sunday even calm pleasant crowdy give u table choice food good mr gopal singh serve u service excellent would greatly recommend place come loved one ambience food service
Mazzo - Marriott Executive Apartments,Abdur Rahman,"Anyone looking for a place on the rooftop with a great view.
this is the best place for that.
Ambience is on point.
The view is amazing. i think its the 13th floor.
there is a pool on the outdoor section.
which has an access to the people on sundays.
My experience was really good.
the staff was very polite .
when dining in a 5 star one cannot expect much from the food on taste basis.
but i think.
by far the best i have had.
buffet spread is good. they can add more drinks though.
just one drink wont be sufficient.
but overall its worthy for a good lavish dinner.","37 Reviews , 143 Followers",4/21/2019 11:36,0,,positive,anyone look place rooftop great view best place ambience point view amazing think 13th floor pool outdoor section access people sunday experience really good staff polite din star one cannot expect much food taste basis think far best buffet spread good add drink though one drink wont sufficient overall worthy good lavish dinner
Mazzo - Marriott Executive Apartments,Vineela Kuruva,"Ambience wise it's the best rooftop place one could possibly ask for. The behaviour of staff however is highly disappointing. They have this bad attitude as though you're blessed to be dining there, now that certainly isn't accomodating, is it ? In fact, it ruined the entire experience despite the place being amazing and food being great. I guess it really is important to keep tabs on whom you're hiring.","3 Reviews , 7 Followers",4/19/2019 23:07,0,,negative,ambience wise best rooftop place one could possibly ask behaviour staff however highly disappointing bad attitude though bless din certainly accomodating fact ruin entire experience despite place amazing food great guess really important keep tab hire
Mazzo - Marriott Executive Apartments,Sumedha,Gopal Singh.. was very polite and friendly..the place is really very good can .enjoyed alot leisuring with family ..food is tasty too though only limited vegetarian options,"3 Reviews , 2 Followers",4/18/2019 22:04,0,,positive,gopal singh polite friendly place really good enjoy alot leisuring family food tasty though limited vegetarian option
Mazzo - Marriott Executive Apartments,Avin Seth,"Amazing place to be with the one you love on a romantic date. Spent my first valentine after marriage over here by the pool side having dinner. The food tasted great. I would say its a place to make memories and go down the memory lane everytime u visit this place. Guys go and have fun and make memories at mazzo

Cheers Rakshita Nath","197 Reviews , 1383 Followers",4/16/2019 11:25,0,,positive,amaze place one love romantic date spent first valentine marriage pool side dinner food taste great would say place make memory go memory lane everytime visit place guy go fun make memory mazzo cheer rakshita nath
Mazzo - Marriott Executive Apartments,Vivek Rachamalla,"The place is awesome with swimming pool on the roof top. It's my first visit to Mazzo , liked the ambience, good. Service.

Special thanks to Vikrant who was with us all the time to serve and suggesting different varieties in veg dishes.

Thanks Mazzo team for your service...kind of food n what not....","9 Reviews , 19 Followers",4/14/2019 22:39,0,,positive,place awesome swim pool roof top first visit mazzo like ambience good service special thanks vikrant u time serve suggest different variety veg dish thanks mazzo team service kind food
Mazzo - Marriott Executive Apartments,Maurya Dutta,"Greart place. Aritra was of great help. Too nice. Great servers. Kudos to Aritra and others. Will come back for sure. Too good. Best in the city. Above all, pool was brilliant. Nice concept. Food was top class",3 Reviews,4/14/2019 15:33,0,,positive,greart place aritra great help nice great server kudos aritra others come back sure good best city pool brilliant nice concept food top class
Mazzo - Marriott Executive Apartments,Sabir Khan,This was my first visit to Marriott executive apartments Hyderabad and Here I got one of the best food I ever ate and the service provided was amazing. I Would truly thank chef Amit from Mazzo for the wonderful experience and would surely come back soon..,"3 Reviews , 32 Followers",4/12/2019 0:30,0,,positive,first visit marriott executive apartment hyderabad get one best food ever ate service provide amaze would truly thank chef amit mazzo wonderful experience would surely come back soon
