Restaurant,Reviewer,Review,Metadata,Time,Pictures,7514,sentiment,cleaned_text
Domino's Pizza,Pavan Kumar,"I had been waiting 1 hour 26 min to receive my order and I didn't get any information from Zomato as well as Dominos, the contact numbers that mentioned in the message didn't work at all. Finally I got a call from delivery guy after 1 hour and he said will be there in 3 min. But still waited 26 min infront of my gate to see the delivery guy. The worst thing was I couldn't eat that pizza since it was harder than the packing box","1 Review , 1 Follower",12/6/2018 23:27,0,,negative,wait hour 26 min receive order get information zomato well domino contact number mention message work finally get call delivery guy hour say min still wait 26 min infront gate see delivery guy bad thing eat pizza since hard packing box
Domino's Pizza,Sakshi,less cheese in cheese burst,1 Review,10/13/2018 22:37,0,,negative,less cheese cheese burst
Domino's Pizza,Ankit Anand,In short it was pathetic. They will mark the order as delivered from there side only . Though it will never get delivered to you. Not the first time and there contact is always find not reachable and it seems they have open an outlet under water or inside an elevator.,"26 Reviews , 34 Followers",9/24/2018 14:03,0,,negative,short pathetic mark order deliver side though never get deliver first time contact always find reachable seem open outlet water inside elevator
Domino's Pizza,Priyanshu Verma,are we fool here to order cheese burst? when we can eat a simple base pizza. always disappointed with the cheese quantity,"1 Review , 1 Follower",9/23/2018 13:12,0,,negative,fool order cheese burst eat simple base pizza always disappoint cheese quantity
Domino's Pizza,Malar Madhav Rao,It was cold an tasted bàd.... what do you do for that....,"6 Reviews , 4 Followers",9/8/2018 22:47,0,,negative,cold taste bàd
Domino's Pizza,Anamika Gupta,i m not getting from which outlet i need to book order for gachibowli address,"1 Review , 2 Followers",9/8/2018 19:37,0,,negative,get outlet need book order gachibowli address
Domino's Pizza,Malar Madhav Rao,"Ratings aside....a guy calls from ur outlet after ordering through Zomato, he tells me it cannot be delivered to ur address. He then tells it will take an hour if I want it .Càn u do something about this.","6 Reviews , 4 Followers",8/30/2018 22:33,0,,negative,rating aside guy call ur outlet order zomato tell cannot deliver ur address tell take hour want càn something
Domino's Pizza,Malar Madhav Rao,1 1 pizza was bad an tasteless...it was cold,"6 Reviews , 4 Followers",8/21/2018 21:24,0,,negative,pizza bad tasteless cold
Domino's Pizza,Pra Sanna,Really you guys have put me a loss in ordering this yaar...I got a cool n bad quality of pizza...shit,"2 Reviews , 2 Followers",8/20/2018 23:23,0,,negative,really guy put loss order yaar get cool bad quality pizza shit
Domino's Pizza,Tota Parvathi,how can they accept order if they won't deliver to particular place,3 Reviews,8/15/2018 23:33,0,,negative,accept order deliver particular place
Domino's Pizza,Divya Agrawal,Pizza is not cooked properly. Worst pizza I ever had. Not expected from Dominos. Can I replace???,1 Review,8/15/2018 16:20,0,,negative,pizza cook properly bad pizza ever expect domino replace
Domino's Pizza,Malar Madhav Rao,late an food is cold an bad. Delivery boys shd carry change ...,"6 Reviews , 4 Followers",8/12/2018 22:48,0,,negative,late food cold bad delivery boys shd carry change
Domino's Pizza,Shikha Priya,Delivered late and cold,"1 Review , 1 Follower",8/11/2018 12:46,0,,negative,deliver late cold
Domino's Pizza,Karthi Hari,"Never got the pizza and Zomato just closed my order mentioning it has been received and asking for a review. Consistently Pathetic service.Almost everyday!
Learn from Swiggy","4 Reviews , 1 Follower",8/4/2018 23:03,0,,negative,never get pizza zomato close order mention receive ask review consistently pathetic service almost everyday learn swiggy
Domino's Pizza,Chanda,"My order was delayed and not even delivered I went to dominos to collect it , this was pathetic experience for the first time with dominos ,","106 Reviews , 763 Followers",8/2/2018 12:10,0,,negative,order delay even deliver go dominos collect pathetic experience first time domino
Domino's Pizza,Zomato 2,"still not received the order, it's been 1 hour and 20mins.",1 Review,8/1/2018 17:05,0,,negative,still receive order hour 20mins
Domino's Pizza,Rupa Reddy,The non veg pizzas are really bad,"1 Review , 1 Follower",7/31/2018 17:17,0,,negative,non veg pizza really bad
Domino's Pizza,Mreddy,2vegs instead of 2veg 2 nonveg,"6 Reviews , 1 Follower",7/29/2018 19:07,0,,negative,2vegs instead 2veg nonveg
Domino's Pizza,Anish,cold pizza served,"0 Reviews , 1 Follower",7/27/2018 21:52,0,,negative,cold pizza serve
Domino's Pizza,Sam,Whom was the order delivered to? The address is wrong ..?? I informed for a refund..,0 Reviews,7/26/2018 15:23,0,,negative,order deliver address wrong inform refund
Domino's Pizza,Suresh,the food was delivered late and the taste was very worst,"4 Reviews , 1 Follower",7/23/2018 17:50,0,,negative,food deliver late taste bad
Domino's Pizza,Suja,Fully disappointed.....i had ordered a double cheese margherita but for god sake i didnt find a single bit of cheese also in that valuable pizza...y they have been called it as double cheese margherita then without cheese...they r giving offers to cheat people like this...no more orders n zomato r dominos hereafter..good bye,1 Review,7/22/2018 16:31,0,,negative,fully disappoint order double cheese margherita god sake didnt find single bit cheese also valuable pizza call double cheese margherita without cheese give offer cheat people like order zomato dominos hereafter good bye
Domino's Pizza,Alok Kumar,Delivery boy is too worst... He took time and he don't know how to tlk with customer... Too worst..,"2 Reviews , 28 Followers",7/20/2018 22:56,0,,negative,delivery boy bad take time know tlk customer bad
Domino's Pizza,Vishal Talari,very very expensive not value for money,"2 Reviews , 27 Followers",7/19/2018 21:36,0,,negative,expensive value money
Domino's Pizza,Chordguru39,I didn't receive my order yet.,"2 Reviews , 1 Follower",7/18/2018 14:30,0,,negative,receive order yet
Domino's Pizza,SHUBHAM SONI,Non veg pizza served in place of veg order,"1 Review , 1 Follower",7/17/2018 22:39,0,,negative,non veg pizza serve place veg order
Domino's Pizza,Nikhilsingh Chauhan,worst pizza I have ever had.,1 Review,7/17/2018 18:11,0,,negative,worst pizza ever
Domino's Pizza,Aish,late delivery cold food,1 Review,7/16/2018 0:01,0,,negative,late delivery cold food
Mohammedia Shawarma,Jayakar Reddy,"WASTE RESTAURANT...
I ordered special chicken shawarma, but there is no cheese & getting rotten smell in it... It has happened several times, Even ZOMATO people unable to help out. 🖕🖕🖕",1 Review,5/21/2019 2:25,0,,negative,waste restaurant order special chicken shawarma cheese get rotten smell happen several time even zomato people unable help
Mohammedia Shawarma,ARUN NANI,"Till now this is the worst shawarma what I tasted
Very very bad taste and worst
Very dry and oily this is the best in bad taste quality of a chicken is also very bad","1 Review , 1 Follower",4/29/2019 1:12,0,,negative,till bad shawarma taste bad taste bad dry oily best bad taste quality chicken also bad
Mohammedia Shawarma,Mohammad Gulamqadar,"Worst shawarma i have ever tasted

I believe they are providing 2-3 days old shawarmas

Iam saying this because when i have ordered here i got a shawarma with soaring smell even chicken was smelling","3 Reviews , 1 Follower",4/22/2019 21:02,0,,negative,worst shawarma ever taste believe provide day old shawarmas iam say order get shawarma soar smell even chicken smell
Mohammedia Shawarma,Shaikh Shamim,"(Strong recommendation- never ever order from here) - It was the worst experience I had attempted by ordering from here. I order special chicken shwarma. The chicken was spoiled and smelling badly, and by having one bite I thrown to garbage bin.","1 Review , 1 Follower",4/19/2019 2:05,0,,negative,strong recommendation never ever order bad experience attempt order order special chicken shwarma chicken spoil smell badly one bite throw garbage bin
Mohammedia Shawarma,Mohd Ahmed,Plz dont buy this shawarma very cheap quality of food items they used and not fresh. If ther is negative maarking i will give them -10000. And very cheap paking,1 Review,4/6/2019 23:53,0,,negative,plz dont buy shawarma cheap quality food item use fresh ther negative maarking give 10000 cheap paking
Mohammedia Shawarma,Koolaid Pickle.,"These guys used to be really good at making delicious falafel and regular shawarma. Over the time, the quality seems to have dropped to an extent that the food smells bad and makes you feel sick.

The wrapping paper which they use to wrap these things in, sometimes sticks to your food. If I were you, I wouldn't eat here. Save your money and skip this place!","12 Reviews , 5 Followers",3/5/2019 12:51,0,,negative,guy use really good make delicious falafel regular shawarma time quality seem drop extent food smell bad make feel sick wrapping paper use wrap thing sometimes stick food eat save money skip place
